scenario_id,collection,budget,graph,result_set_id,source_result_set_id,approach_id,approach_label,is_reference,seed,seed_count,generations,population_size,mutation_rate,reward,cost,runtime_seconds,is_valid,validation_notes,computed_reward,computed_cost,unique_visited_nodes,route_hops,reference_type,reference_reward,reward_ratio,is_winner
planar_weighted_large_budget100,planar_weighted_large,100,graph_090.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2465,99,63.56334341596812,True,,2465,99,35,65,best_known,2465,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_091.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2398,100,,True,,2398,100,38,63,best_known,2430,0.9868312757201646,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_091.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2430,100,56.63253750000149,True,,2430,100,37,59,best_known,2430,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_092.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2650,100,,True,,2650,100,38,64,best_known,2650,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_092.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2650,100,67.89149424992502,True,,2650,100,38,64,best_known,2650,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_093.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2526,99,,True,,2526,99,38,65,best_known,2589,0.9756662804171495,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_093.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2589,100,62.553787582786754,True,,2589,100,38,64,best_known,2589,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_094.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2680,99,,True,,2680,99,39,64,best_known,2691,0.9959123002601263,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_094.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2691,100,58.098649458028376,True,,2691,100,39,60,best_known,2691,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_095.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2201,100,,True,,2201,100,37,56,best_known,2201,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_095.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2201,100,57.84531662496738,True,,2201,100,37,56,best_known,2201,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_096.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2370,100,,True,,2370,100,37,56,best_known,2370,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_096.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2370,100,53.101913958089426,True,,2370,100,37,56,best_known,2370,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_097.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2321,100,,True,,2321,100,36,68,best_known,2321,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_097.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2321,100,67.73162087518722,True,,2321,100,36,68,best_known,2321,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_098.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2446,100,,True,,2446,100,38,63,best_known,2477,0.9874848607186112,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_098.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2477,100,62.834752375027165,True,,2477,100,39,63,best_known,2477,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_099.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2457,99,,True,,2457,99,35,62,best_known,2457,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_099.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2457,99,66.59072804218158,True,,2457,99,35,62,best_known,2457,1.0,False
planar_weighted_large_budget100,planar_weighted_large,100,graph_100.txt,greedy_planar_weighted_large_b100,greedy_planar_weighted_large_b100,greedy,Greedy Baseline,False,,,,,,2200,99,,True,,2200,99,34,62,best_known,2200,1.0,True
planar_weighted_large_budget100,planar_weighted_large,100,graph_100.txt,ga_best_of_1_planar_weighted_large_budget100,ga_planar_weighted_large_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-1,False,1.0,1.0,100.0,50.0,0.1,2200,99,72.42348095797934,True,,2200,99,34,62,best_known,2200,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_001.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1295,99,,True,,1295,99,23,41,best_known,1459,0.8875942426319396,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_001.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1459,100,6.1828613330144435,True,,1459,100,26,37,best_known,1459,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_002.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1446,100,,True,,1446,100,24,36,best_known,1446,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_002.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1446,100,4.876828624866903,True,,1446,100,24,36,best_known,1446,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_003.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1704,99,,True,,1704,99,26,40,best_known,1707,0.9982425307557118,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_003.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1707,100,7.394325540866703,True,,1707,100,27,41,best_known,1707,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_004.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1680,100,,True,,1680,100,28,41,best_known,1749,0.9605488850771869,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_004.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1749,100,6.675496333045885,True,,1749,100,28,41,best_known,1749,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_005.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1741,99,,True,,1741,99,28,39,best_known,1741,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_005.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1741,99,6.144542542053387,True,,1741,99,28,39,best_known,1741,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_006.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1419,100,,True,,1419,100,26,36,best_known,1440,0.9854166666666667,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_006.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1440,99,5.619553291937336,True,,1440,99,27,35,best_known,1440,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_007.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1584,99,,True,,1584,99,26,38,best_known,1629,0.9723756906077348,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_007.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1629,100,7.155695291934535,True,,1629,100,28,38,best_known,1629,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_008.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1541,97,,True,,1541,97,23,39,best_known,1639,0.9402074435631482,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_008.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1639,100,6.797492666868493,True,,1639,100,25,38,best_known,1639,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_009.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1745,100,,True,,1745,100,27,37,best_known,1754,0.9948688711516533,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_009.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1754,100,7.098541041137651,True,,1754,100,27,35,best_known,1754,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_010.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1830,99,,True,,1830,99,27,42,best_known,1849,0.989724175229854,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_010.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1849,100,7.521409875014797,True,,1849,100,28,42,best_known,1849,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_011.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1714,99,,True,,1714,99,26,43,best_known,1775,0.9656338028169014,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_011.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1775,100,7.419214541791007,True,,1775,100,28,42,best_known,1775,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_012.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1486,99,,True,,1486,99,26,43,best_known,1507,0.9860650298606503,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_012.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1507,99,7.250943332910538,True,,1507,99,27,41,best_known,1507,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_013.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1639,100,,True,,1639,100,24,41,best_known,1723,0.951247823563552,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_013.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1723,100,6.345537665998563,True,,1723,100,26,37,best_known,1723,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_014.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1739,99,,True,,1739,99,27,41,best_known,1769,0.9830412662521198,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_014.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1769,100,6.45824816590175,True,,1769,100,27,42,best_known,1769,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_015.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1322,99,,True,,1322,99,26,40,best_known,1418,0.9322990126939351,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_015.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1418,100,6.838261292083189,True,,1418,100,26,38,best_known,1418,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_016.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1585,100,,True,,1585,100,27,44,best_known,1636,0.9688264058679706,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_016.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1636,100,5.699670707806945,True,,1636,100,29,44,best_known,1636,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_017.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1463,99,,True,,1463,99,28,43,best_known,1477,0.990521327014218,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_017.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1477,100,6.391283209202811,True,,1477,100,28,39,best_known,1477,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_018.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1623,97,,True,,1623,97,26,41,best_known,1649,0.9842328684050939,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_018.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1649,100,8.044040041975677,True,,1649,100,27,39,best_known,1649,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_019.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1745,99,,True,,1745,99,28,43,best_known,1792,0.9737723214285714,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_019.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1792,99,7.680173167027533,True,,1792,99,29,41,best_known,1792,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_020.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1358,99,,True,,1358,99,24,45,best_known,1403,0.9679258731290092,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_020.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1403,100,7.492174666840583,True,,1403,100,27,36,best_known,1403,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_021.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1604,99,,True,,1604,99,26,37,best_known,1609,0.9968924798011187,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_021.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1609,99,5.983291332842782,True,,1609,99,25,36,best_known,1609,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_022.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1563,99,,True,,1563,99,26,39,best_known,1711,0.9135008766803039,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_022.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1711,100,7.2213125000707805,True,,1711,100,28,43,best_known,1711,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_023.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1701,100,,True,,1701,100,27,38,best_known,1705,0.9976539589442815,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_023.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1705,100,7.021921250037849,True,,1705,100,28,40,best_known,1705,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_024.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1775,100,,True,,1775,100,25,40,best_known,1788,0.9927293064876958,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_024.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1788,100,6.9889212909620255,True,,1788,100,28,40,best_known,1788,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_025.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1437,100,,True,,1437,100,28,41,best_known,1453,0.9889883000688231,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_025.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1453,99,6.999438832979649,True,,1453,99,27,41,best_known,1453,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_026.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1412,99,,True,,1412,99,24,34,best_known,1449,0.9744651483781919,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_026.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1449,99,5.685322874924168,True,,1449,99,26,36,best_known,1449,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_027.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1565,99,,True,,1565,99,26,40,best_known,1565,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_027.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1565,99,7.458862708881497,True,,1565,99,26,40,best_known,1565,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_028.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1655,100,,True,,1655,100,27,45,best_known,1700,0.9735294117647059,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_028.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1700,97,7.912901584059,True,,1700,97,26,41,best_known,1700,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_029.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1338,100,,True,,1338,100,28,41,best_known,1381,0.9688631426502534,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_029.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1381,99,6.050771499983966,True,,1381,99,26,35,best_known,1381,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_030.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1527,99,,True,,1527,99,26,43,best_known,1543,0.9896305897602073,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_030.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1543,100,8.213562708115205,True,,1543,100,27,38,best_known,1543,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_031.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1773,100,,True,,1773,100,28,44,best_known,1780,0.9960674157303371,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_031.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1780,100,8.436556583968922,True,,1780,100,27,42,best_known,1780,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_032.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1553,100,,True,,1553,100,27,39,best_known,1553,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_032.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1553,100,7.215523124905303,True,,1553,100,27,39,best_known,1553,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_033.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1890,100,,True,,1890,100,28,44,best_known,1890,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_033.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1890,99,7.374725375091657,True,,1890,99,28,42,best_known,1890,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_034.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1655,100,,True,,1655,100,28,40,best_known,1667,0.9928014397120576,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_034.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1667,100,5.9412717500235885,True,,1667,100,28,40,best_known,1667,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_035.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1714,99,,True,,1714,99,28,44,best_known,1802,0.951165371809101,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_035.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed002,ga_best_of_n,Genetic Algorithm Best-of-3,False,2.0,3.0,100.0,50.0,0.1,1802,99,7.139640916837379,True,,1802,99,28,37,best_known,1802,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_036.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1560,100,,True,,1560,100,27,46,best_known,1625,0.96,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_036.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed001,ga_best_of_n,Genetic Algorithm Best-of-3,False,1.0,3.0,100.0,50.0,0.1,1625,100,6.935662584146485,True,,1625,100,27,42,best_known,1625,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_037.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1394,100,,True,,1394,100,27,43,best_known,1425,0.9782456140350877,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_037.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1425,99,6.989219542127103,True,,1425,99,27,42,best_known,1425,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_038.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1418,99,,True,,1418,99,25,34,best_known,1418,1.0,True
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_038.txt,ga_best_of_3_planar_weighted_medium_budget100,ga_planar_weighted_medium_b100_seed003,ga_best_of_n,Genetic Algorithm Best-of-3,False,3.0,3.0,100.0,50.0,0.1,1418,99,6.459755209041759,True,,1418,99,25,34,best_known,1418,1.0,False
planar_weighted_medium_budget100,planar_weighted_medium,100,graph_039.txt,greedy_planar_weighted_medium_b100,greedy_planar_weighted_medium_b100,greedy,Greedy Baseline,False,,,,,,1450,100,,True,,1450,100,26,38,best_known,1450,1.0,False
